Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
651,Paweł Dawidowicz,pl POL,DF,Verona,Serie A,28,1995,23.8,972,1173,82.9,20339,7048,247,302,81.8,587,647,90.7,131,199,65.8,0,0.0,0.1,0.0,2,60,2,0,89,Matches,16bb656a
652,Craig Dawson,eng ENG,DF,Wolves,Premier League,33,1990,24.5,1104,1277,86.5,23417,8062,296,333,88.9,640,679,94.3,158,237,66.7,1,1.4,0.6,-0.4,9,52,2,0,49,Matches,3e9e06cb
653,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,32,1991,13.6,732,971,75.4,11555,3364,426,481,88.6,223,293,76.1,66,134,49.3,10,11.5,7.1,-1.5,59,67,56,12,111,Matches,e46012d4
654,Bobby De Cordova-Reid,jm JAM,FW,Fulham,Premier League,30,1993,15.8,364,487,74.7,5129,1431,211,240,87.9,112,157,71.3,17,37,45.9,2,1.8,1.2,+0.2,17,25,17,5,47,Matches,0f7533cd
655,Charles De Ketelaere,be BEL,FWMF,Atalanta,Serie A,22,2001,22.5,565,782,72.3,8690,2346,302,384,78.6,211,273,77.3,31,58,53.4,8,6.1,4.1,+1.9,49,44,42,7,126,Matches,2ef7c612
656,Rodrigo De Paul,ar ARG,MF,Atletico Madrid,La Liga,29,1994,23.1,1291,1553,83.1,21996,6879,635,688,92.3,463,548,84.5,148,218,67.9,5,5.0,6.2,0.0,39,146,63,7,202,Matches,162efffd
657,Mattia De Sciglio,it ITA,DF,Juventus,Serie A,30,1992,0.5,17,19,89.5,296,124,7,7,100.0,9,10,90.0,1,1,100.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches,ae4e2852
658,Lorenzo De Silvestri,it ITA,DF,Bologna,Serie A,35,1988,7.5,373,432,86.3,5791,1916,181,195,92.8,168,189,88.9,14,29,48.3,0,0.0,0.1,0.0,0,20,1,1,27,Matches,e74f0e59
659,Thibault De Smet,be BEL,DF,Reims,Ligue 1,25,1998,20.3,837,1046,80.0,13947,4928,395,448,88.2,364,427,85.2,62,126,49.2,0,0.8,0.6,-0.8,14,80,14,4,104,Matches,5fdcb075
660,Koni De Winter,be BEL,DF,Genoa,Serie A,21,2002,26.4,1122,1269,88.4,19280,6416,465,509,91.4,568,615,92.4,67,99,67.7,1,1.0,0.3,0.0,5,54,5,0,76,Matches,f4797849
661,Grégoire Defrel,mq MTQ,FWMF,Sassuolo,Serie A,32,1991,8.4,187,221,84.6,2738,555,102,114,89.5,65,75,86.7,10,13,76.9,2,1.2,1.1,+0.8,8,10,3,1,17,Matches,854ee61a
662,Alessandro Deiola,it ITA,MF,Cagliari,Serie A,27,1995,17.9,364,524,69.5,6842,2077,171,216,79.2,142,194,73.2,47,90,52.2,0,0.9,0.5,-0.9,10,45,7,2,64,Matches,7f267d66
663,Romain Del Castillo,fr FRA,FW,Brest,Ligue 1,27,1996,27.7,989,1469,67.3,16904,6014,486,603,80.6,327,474,69.0,126,258,48.8,8,9.9,9.1,-1.9,89,103,72,21,155,Matches,0be95d34
664,Thomas Delaine,fr FRA,DFMF,Strasbourg,Ligue 1,31,1992,22.7,638,882,72.3,10860,3569,284,336,84.5,288,388,74.2,53,110,48.2,1,3.6,3.0,-2.6,26,30,23,12,52,Matches,8332db56
665,Sacha Delaye,fr FRA,MFFW,Montpellier,Ligue 1,21,2002,1.4,38,48,79.2,533,150,21,24,87.5,13,15,86.7,1,5,20.0,0,0.1,0.1,-0.1,2,3,1,1,4,Matches,e4448c8c
666,Hannes Delcroix,be BEL,DF,Burnley,Premier League,24,1999,6.5,300,350,85.7,4932,1666,145,155,93.5,135,154,87.7,16,31,51.6,0,0.2,0.1,-0.2,4,24,3,2,18,Matches,b737f944
667,Alessandro Dellavalle,it ITA,DF,Torino,Serie A,19,2004,0.2,5,6,83.3,132,51,3,3,100.0,0,0,,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,227f25be
668,Olivier Deman,be BEL,DF,Werder Bremen,Bundesliga,23,2000,15.2,543,730,74.4,9637,3323,244,284,85.9,226,289,78.2,63,111,56.8,1,0.9,1.3,+0.1,13,34,15,8,40,Matches,13210854
669,Karamoko Dembélé,eng ENG,MFFW,Brest,Ligue 1,20,2003,0.2,8,10,80.0,171,24,3,3,100.0,4,4,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1,Matches,7304f3b1
670,Ousmane Dembélé,fr FRA,MFFW,Paris Saint Germain,Ligue 1,26,1997,16.7,792,1044,75.9,13339,3923,380,454,83.7,315,403,78.2,66,114,57.9,8,6.7,5.8,+1.3,59,84,52,8,133,Matches,b19db005
671,Jessy Deminguet,fr FRA,MFFW,Strasbourg,Ligue 1,25,1998,7.7,221,258,85.7,3891,1010,105,112,93.8,85,96,88.5,25,41,61.0,0,0.4,0.6,-0.4,2,31,3,0,24,Matches,a6138e4a
672,Ermedin Demirović,ba BIH,FWMF,Augsburg,Bundesliga,25,1998,31.9,371,574,64.6,4996,1174,202,289,69.9,129,165,78.2,8,14,57.1,9,3.9,3.7,+5.1,33,40,17,1,60,Matches,ed79b7d3
673,Diego Demme,de GER,MF,Napoli,Serie A,31,1991,0.8,63,76,82.9,1050,216,28,34,82.4,29,35,82.9,4,4,100.0,0,0.0,0.0,0.0,0,3,1,0,5,Matches,dc3fa3b5
674,Sepp van den Berg,nl NED,DF,Mainz 05,Bundesliga,21,2001,31.5,1190,1469,81.0,21938,7392,421,497,84.7,657,764,86.0,94,163,57.7,0,0.3,0.4,-0.3,7,86,4,0,95,Matches,7bf9400b
675,Leander Dendoncker,be BEL,MF,Aston Villa,Premier League,28,1995,1.3,45,56,80.4,744,139,24,28,85.7,19,22,86.4,2,4,50.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches,5a7301ae
676,Leander Dendoncker,be BEL,MF,Napoli,Serie A,28,1995,0.3,23,27,85.2,333,62,15,17,88.2,8,9,88.9,0,1,0.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches,5a7301ae
677,Rémy Descamps,fr FRA,GK,Nantes,Ligue 1,27,1996,6.0,128,212,60.4,4450,3581,26,26,100.0,35,35,100.0,67,150,44.7,0,0.0,0.0,0.0,0,5,0,0,0,Matches,477e50ce
678,Mikkel Desler,dk DEN,DF,Toulouse,Ligue 1,28,1995,17.2,788,944,83.5,11478,3595,440,489,90.0,288,342,84.2,26,53,49.1,1,0.7,1.1,+0.3,8,49,5,2,81,Matches,1d5c96f8
679,Arthur Desmas,fr FRA,GK,Le Havre,Ligue 1,29,1994,33.0,611,945,64.7,17763,13674,112,112,100.0,258,261,98.9,230,555,41.4,0,0.4,0.1,-0.4,1,15,1,0,0,Matches,e8c5dd4d
680,Mattia Destro,it ITA,FWMF,Empoli,Serie A,32,1991,4.1,41,63,65.1,567,71,22,32,68.8,17,25,68.0,1,1,100.0,0,0.3,0.0,-0.3,3,2,0,0,4,Matches,d7d32194
681,Samuele Di Benedetto,de GER,MF,VfB Stuttgart,Bundesliga,18,2005,0.1,10,11,90.9,107,2,7,7,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches,7c254c75
682,Federico Di Francesco,it ITA,FWMF,Lecce,Serie A,29,1994,0.2,6,8,75.0,90,43,1,2,50.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,1fca9171
683,Raffaele Di Gennaro,it ITA,GK,Inter,Serie A,29,1993,0.3,15,17,88.2,324,175,5,5,100.0,8,8,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,7a4050d5
684,Michele Di Gregorio,it ITA,GK,Monza,Serie A,26,1997,31.9,1054,1350,78.1,28283,18779,220,224,98.2,513,517,99.2,314,600,52.3,0,0.0,0.1,0.0,0,15,0,0,1,Matches,4e0c8d66
685,Giovanni Di Lorenzo,it ITA,DF,Napoli,Serie A,29,1993,35.9,2314,2732,84.7,36941,13552,1255,1357,92.5,835,982,85.0,170,254,66.9,6,4.9,5.4,+1.1,51,230,86,16,304,Matches,230a2fac
686,Alessandro Di Pardo,it ITA,DFMF,Cagliari,Serie A,24,1999,4.0,115,175,65.7,1822,700,65,82,79.3,41,57,71.9,6,24,25.0,0,0.2,0.2,-0.2,5,5,7,4,11,Matches,e0ce7038
687,Boulaye Dia,sn SEN,FWMF,Salernitana,Serie A,26,1996,12.7,204,244,83.6,3303,641,99,111,89.2,77,86,89.5,16,23,69.6,0,0.5,0.5,-0.5,10,22,5,0,22,Matches,244bc2c8
688,Moussa Diaby,fr FRA,FWMF,Aston Villa,Premier League,24,1999,24.2,485,619,78.4,6960,1348,280,329,85.1,170,215,79.1,17,32,53.1,8,6.6,4.5,+1.4,47,29,40,9,72,Matches,aeed5c06
689,Lamine Diack,sn SEN,MF,Nantes,Ligue 1,22,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,f4547573
690,Mouctar Diakhaby,gn GUI,DFMF,Valencia,La Liga,26,1996,11.9,475,546,87.0,9314,2704,152,160,95.0,272,294,92.5,43,76,56.6,0,0.0,0.1,0.0,2,23,2,0,29,Matches,d2110326
691,Mamadou Diakhon,fr FRA,FWMF,Reims,Ligue 1,17,2005,2.3,38,48,79.2,646,131,13,16,81.3,19,25,76.0,3,4,75.0,0,0.2,0.4,-0.2,1,1,0,0,1,Matches,331c5a98
692,Bafodé Diakité,fr FRA,DF,Lille,Ligue 1,22,2001,18.8,1206,1311,92.0,20793,7113,503,545,92.3,596,633,94.2,77,92,83.7,2,1.4,0.7,+0.6,13,91,1,0,95,Matches,1bfb6fef
693,Ibrahim Diakité,gn GUI,DF,Reims,Ligue 1,19,2003,1.2,57,85,67.1,894,329,28,39,71.8,19,28,67.9,6,9,66.7,0,0.2,0.1,-0.2,2,6,2,1,7,Matches,d8c19a60
694,Moussa Diakité,ml MLI,MF,Cadiz,La Liga,19,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,d925b04e
695,Oumar Diakité,ci CIV,FW,Reims,Ligue 1,19,2003,17.6,239,305,78.4,3219,504,132,161,82.0,89,107,83.2,2,6,33.3,1,1.3,1.3,-0.3,15,16,8,0,28,Matches,44435c8f
696,Amad Diallo,ci CIV,FWMF,Manchester United,Premier League,21,2002,4.3,149,170,87.6,1931,279,105,115,91.3,32,37,86.5,4,5,80.0,1,1.1,0.5,-0.1,10,6,3,0,10,Matches,9dc96f10
697,Amadou Diallo,eng ENG,MF,Newcastle United,Premier League,20,2003,0.0,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,e31708b2
698,Assane Diao,sn SEN,FW,Real Betis,La Liga,17,2005,11.6,200,264,75.8,2297,410,140,164,85.4,35,47,74.5,7,9,77.8,0,0.7,0.8,-0.7,10,4,6,1,20,Matches,8ae7d0ec
699,Habib Diarra,sn SEN,MFFW,Strasbourg,Ligue 1,19,2004,25.6,735,874,84.1,14234,2751,275,326,84.4,350,394,88.8,100,129,77.5,1,1.3,1.8,-0.3,21,73,23,1,107,Matches,6d0fe035
700,Moussa Diarra,ml MLI,DF,Toulouse,Ligue 1,22,2000,15.5,550,680,80.9,9600,3899,223,266,83.8,282,326,86.5,34,57,59.6,2,1.1,0.9,+0.9,10,56,19,4,70,Matches,698f11e3
701,Rúben Dias,pt POR,DF,Manchester City,Premier League,26,1997,28.4,2469,2635,93.7,42764,13568,1039,1076,96.6,1256,1306,96.2,146,204,71.6,0,0.3,1.9,-0.3,7,220,12,3,173,Matches,31c69ef1
702,Krépin Diatta,sn SEN,DFFW,Monaco,Ligue 1,24,1999,13.4,602,787,76.5,9825,3682,294,352,83.5,245,315,77.8,41,76,53.9,2,1.8,2.2,+0.2,23,46,22,5,80,Matches,8104e41e
703,Mory Diaw,sn SEN,GK,Clermont Foot,Ligue 1,30,1993,30.0,848,1245,68.1,25299,18226,125,125,100.0,388,401,96.8,325,704,46.2,0,0.1,0.1,-0.1,2,35,1,0,1,Matches,f41a69e6
704,Mahamadou Diawara,fr FRA,MF,Lyon,Ligue 1,18,2005,4.0,125,147,85.0,1886,329,62,69,89.9,46,49,93.9,10,16,62.5,0,0.1,0.2,-0.1,3,8,2,0,20,Matches,1906b842
705,Brahim Díaz,ma MAR,FWMF,Real Madrid,La Liga,23,1999,17.2,624,740,84.3,7892,1835,430,463,92.9,132,170,77.6,23,40,57.5,6,4.4,4.7,+1.6,30,42,34,7,75,Matches,407feb71
706,Luis Díaz,co COL,FW,Liverpool,Premier League,26,1997,29.2,898,1075,83.5,13772,2931,527,584,90.2,274,320,85.6,68,91,74.7,5,5.7,4.7,-0.7,64,62,45,3,113,Matches,4a1a9578
707,Víctor Díaz,es ESP,DFMF,Granada,La Liga,35,1988,1.8,47,74,63.5,1009,359,12,15,80.0,28,32,87.5,7,20,35.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,3624ce4c
708,Famara Diedhiou,sn SEN,FWMF,Granada,La Liga,30,1992,1.0,20,41,48.8,278,22,14,22,63.6,3,9,33.3,2,3,66.7,1,0.2,0.2,+0.8,1,0,0,0,0,Matches,e447352c
709,Justin Diehl,de GER,FWMF,FC Cologne,Bundesliga,18,2004,1.9,41,64,64.1,657,189,21,25,84.0,13,20,65.0,5,14,35.7,0,0.2,0.2,-0.2,5,1,2,1,2,Matches,d82a310a
710,Bamba Dieng,sn SEN,FW,Lorient,Ligue 1,23,2000,6.1,90,117,76.9,1190,105,55,67,82.1,22,31,71.0,4,5,80.0,1,1.6,0.9,-0.6,8,3,2,0,4,Matches,40774c6b
711,Eric Dier,eng ENG,DF,Tottenham,Premier League,29,1994,2.2,125,141,88.7,2070,1037,52,57,91.2,69,72,95.8,3,10,30.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches,ac861941
712,Eric Dier,eng ENG,DF,Bayern Munich,Bundesliga,29,1994,13.0,1042,1143,91.2,20714,8102,327,352,92.9,611,639,95.6,102,134,76.1,0,0.1,0.4,-0.1,2,61,1,1,53,Matches,ac861941
713,Guillaume Dietsch,fr FRA,GK,Metz,Ligue 1,22,2001,0.8,15,26,57.7,522,410,1,1,100.0,5,5,100.0,9,20,45.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,e11a39aa
714,Florian Dietz,de GER,FWMF,FC Cologne,Bundesliga,24,1998,0.8,13,19,68.4,135,12,12,14,85.7,1,2,50.0,0,0,,0,0.1,0.0,-0.1,2,0,0,0,0,Matches,8779ddf8
715,Lucas Digne,fr FRA,DF,Aston Villa,Premier League,30,1993,26.8,1015,1351,75.1,16244,5595,524,594,88.2,406,529,76.7,66,148,44.6,3,4.1,3.6,-1.1,37,49,34,15,77,Matches,1b84dbe1
716,Federico Dimarco,it ITA,DF,Inter,Serie A,25,1997,23.1,1027,1328,77.3,17596,5513,495,541,91.5,390,491,79.4,111,211,52.6,6,8.5,7.5,-2.5,61,60,57,30,100,Matches,970b8574
717,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,La Liga,29,1993,37.0,732,1198,61.1,22043,16649,128,129,99.2,326,333,97.9,275,730,37.7,0,0.1,0.1,-0.1,2,28,0,0,0,Matches,fc70e345
718,Junior Dina Ebimbe,fr FRA,MFDF,Eintracht Frankfurt,Bundesliga,22,2000,21.7,715,935,76.5,10995,2999,379,451,84.0,275,343,80.2,38,65,58.5,3,2.9,3.7,+0.1,20,62,19,3,79,Matches,95bb6ddc
719,Eren Dinkçi,de GER,FWMF,FC Heidenheim,Bundesliga,21,2001,29.4,508,819,62.0,8305,3108,257,360,71.4,181,266,68.0,46,86,53.5,5,3.7,3.7,+1.3,36,65,33,15,89,Matches,4ccd8957
720,Sinaly Diomande,ci CIV,DF,Lyon,Ligue 1,22,2001,9.9,521,570,91.4,9695,3841,175,184,95.1,288,302,95.4,46,64,71.9,0,0.7,0.4,-0.7,3,34,2,1,43,Matches,6de23ab0
721,Edan Diop,fr FRA,MFDF,Monaco,Ligue 1,18,2004,1.8,71,97,73.2,1270,460,29,36,80.6,30,40,75.0,8,13,61.5,0,0.0,0.0,0.0,0,9,1,0,7,Matches,37143438
722,Issa Diop,fr FRA,DF,Fulham,Premier League,26,1997,15.8,950,1080,88.0,17646,6371,333,358,93.0,555,594,93.4,53,98,54.1,0,0.0,0.4,0.0,0,60,3,0,66,Matches,a712ca2b
723,Sofiane Diop,fr FRA,FW,Nice,Ligue 1,23,2000,5.5,143,176,81.3,2076,491,76,88,86.4,52,62,83.9,5,9,55.6,0,0.8,0.9,-0.8,8,7,7,2,17,Matches,19053e31
724,Andy Diouf,fr FRA,MF,Lens,Ligue 1,20,2003,14.6,591,737,80.2,8535,2144,316,369,85.6,216,251,86.1,25,50,50.0,0,1.1,1.7,-1.1,21,46,14,0,80,Matches,9b5237b1
725,Yehvann Diouf,sn SEN,GK,Reims,Ligue 1,23,1999,34.0,1020,1301,78.4,25982,16947,191,194,98.5,529,543,97.4,296,549,53.9,0,0.0,0.0,0.0,0,9,0,0,3,Matches,eedea60b
726,Axel Disasi,fr FRA,DF,Chelsea,Premier League,25,1998,28.7,2031,2256,90.0,34081,11464,877,913,96.1,1050,1124,93.4,86,168,51.2,0,0.3,1.0,-0.3,3,115,8,1,112,Matches,ad82197c
727,Tiago Djaló,pt POR,DF,Juventus,Serie A,23,2000,0.2,12,13,92.3,232,68,3,3,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches,b2336681
728,Chaim El Djebali,tn TUN,MF,Lyon,Ligue 1,19,2004,0.1,7,9,77.8,120,23,3,3,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches,a1dbb2c7
729,Djené,tg TOG,DFMF,Getafe,La Liga,31,1991,27.6,861,1121,76.8,15810,5814,335,386,86.8,415,505,82.2,92,182,50.5,0,0.3,0.7,-0.3,7,64,11,5,98,Matches,a4971d84
730,Koffi Djidji,ci CIV,DF,Torino,Serie A,30,1992,8.4,372,434,85.7,6282,2034,154,171,90.1,186,202,92.1,24,44,54.5,0,0.0,0.1,0.0,0,17,0,0,19,Matches,933d3b51
731,Berat Djimsiti,al ALB,DF,Atalanta,Serie A,30,1993,31.5,1454,1661,87.5,27563,8404,488,555,87.9,808,870,92.9,136,187,72.7,1,0.7,0.5,+0.3,7,40,5,1,79,Matches,6eee05f1
732,Marko Dmitrović,rs SRB,GK,Sevilla,La Liga,31,1992,13.0,292,394,74.1,7811,5954,65,65,100.0,152,153,99.3,74,174,42.5,0,0.0,0.0,0.0,1,8,0,0,1,Matches,ac295d9e
733,Ben Doak,sct SCO,FW,Liverpool,Premier League,17,2005,0.2,4,4,100.0,45,8,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,733f1a7d
734,Ritsu Doan,jp JPN,DFMF,Freiburg,Bundesliga,25,1998,25.0,504,713,70.7,7391,2663,310,367,84.5,151,210,71.9,27,79,34.2,2,3.1,4.2,-1.1,31,49,22,4,78,Matches,d01bbb6f
735,Lewis Dobbin,eng ENG,MF,Everton,Premier League,20,2003,2.6,44,65,67.7,537,95,32,36,88.9,9,17,52.9,2,5,40.0,0,0.5,0.1,-0.5,4,0,3,1,3,Matches,e814e1cf
736,Dodô,br BRA,DF,Fiorentina,Serie A,24,1998,5.8,278,347,80.1,5196,1670,105,120,87.5,141,168,83.9,29,42,69.0,0,0.8,0.6,-0.8,10,25,9,3,39,Matches,b5f7d10b
737,Danilho Doekhi,nl NED,DF,Union Berlin,Bundesliga,25,1998,24.0,738,919,80.3,13735,5232,273,311,87.8,379,434,87.3,72,146,49.3,0,0.2,1.0,-0.2,4,67,9,1,65,Matches,f67c9d29
738,Matt Doherty,ie IRL,DFMF,Wolves,Premier League,31,1992,12.8,515,653,78.9,7798,2105,296,348,85.1,174,212,82.1,31,55,56.4,0,1.3,0.9,-1.3,12,22,7,1,31,Matches,d557d734
739,Josh Doig,sct SCO,DF,Verona,Serie A,21,2002,9.2,251,338,74.3,4528,1565,103,123,83.7,119,143,83.2,24,50,48.0,0,0.3,0.4,-0.3,5,15,5,4,15,Matches,2f69d881
740,Josh Doig,sct SCO,DF,Sassuolo,Serie A,21,2002,14.9,404,591,68.4,6365,2717,233,264,88.3,136,204,66.7,26,86,30.2,2,1.1,0.7,+0.9,14,39,9,7,33,Matches,2f69d881
741,Jeremy Doku,be BEL,FWMF,Manchester City,Premier League,21,2002,17.7,693,852,81.3,9699,1538,452,507,89.2,198,254,78.0,26,33,78.8,8,4.6,5.9,+3.4,45,14,40,7,57,Matches,fffea3e5
742,Jeremy Doku,be BEL,FW,Rennes,Ligue 1,21,2002,1.2,43,49,87.8,623,133,25,29,86.2,15,16,93.8,2,2,100.0,0,0.2,0.6,-0.2,3,0,3,1,5,Matches,fffea3e5
743,Jaume Doménech,es ESP,GK,Valencia,La Liga,32,1990,0.9,13,31,41.9,370,283,2,2,100.0,6,6,100.0,5,23,21.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,c9cb972b
744,Carlos Dominguez,es ESP,DF,Celta Vigo,La Liga,22,2001,17.6,681,864,78.8,12595,4749,257,302,85.1,353,398,88.7,63,134,47.0,0,0.1,0.3,-0.1,3,72,3,0,63,Matches,3521abfe
745,Mario Dominguez,es ESP,FW,Valencia,La Liga,19,2004,0.3,4,5,80.0,56,22,2,2,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,d709cd5c
746,Nicolás Domínguez,ar ARG,MFFW,Nott'ham Forest,Premier League,25,1998,16.6,714,843,84.7,10894,3223,380,424,89.6,254,298,85.2,45,61,73.8,2,1.0,1.3,+1.0,10,61,16,1,91,Matches,20b3a502
747,Nicolás Domínguez,ar ARG,MF,Bologna,Serie A,25,1998,1.1,83,92,90.2,1276,370,45,49,91.8,36,40,90.0,2,2,100.0,0,0.0,0.1,0.0,1,5,1,0,9,Matches,20b3a502
748,Giulio Donati,it ITA,DF,Monza,Serie A,33,1990,0.4,38,46,82.6,656,213,18,21,85.7,18,21,85.7,2,3,66.7,0,0.2,0.2,-0.2,3,0,1,1,3,Matches,22051fbe
749,Jamie Donley,nir NIR,FW,Tottenham,Premier League,18,2005,0.0,1,1,100.0,14,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,5e4d9b48
750,Gianluigi Donnarumma,it ITA,GK,Paris Saint Germain,Ligue 1,24,1999,24.1,686,773,88.7,14587,8096,177,178,99.4,399,406,98.3,107,185,57.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches,08f5afaa
751,Patrick Dorgu,dk DEN,DFMF,Lecce,Serie A,18,2004,17.4,582,729,79.8,9119,2695,305,338,90.2,215,266,80.8,40,77,51.9,0,1.6,0.7,-1.6,18,31,13,7,49,Matches,e6536124
752,Niklas Dorsch,de GER,MF,Augsburg,Bundesliga,25,1998,15.4,545,628,86.8,9719,2395,230,248,92.7,264,288,91.7,45,75,60.0,0,0.1,0.3,-0.1,3,41,2,1,47,Matches,7f73bdf4
753,Alberto Dossena,it ITA,DF,Cagliari,Serie A,24,1998,33.1,1042,1305,79.8,22274,7809,279,324,86.1,597,680,87.8,158,271,58.3,4,2.1,1.3,+1.9,12,71,4,0,89,Matches,61efb926
754,Carlos Dotor,es ESP,MF,Celta Vigo,La Liga,22,2001,7.9,289,350,82.6,4289,997,167,185,90.3,94,115,81.7,15,24,62.5,0,0.1,0.3,-0.1,1,26,3,1,30,Matches,daa2eab3
755,Abdoulaye Doucouré,ml MLI,FWMF,Everton,Premier League,30,1993,29.2,683,893,76.5,9807,2329,381,453,84.1,239,288,83.0,28,59,47.5,1,2.9,1.5,-1.9,34,43,18,1,97,Matches,02b29014
756,Cheick Doucouré,ml MLI,MF,Crystal Palace,Premier League,23,2000,10.2,367,422,87.0,5725,1849,200,222,90.1,146,165,88.5,18,24,75.0,0,0.7,0.8,-0.7,10,39,5,0,49,Matches,ce4f40c7
757,Siriné Doucouré,ml MLI,FW,Lorient,Ligue 1,21,2002,4.7,71,94,75.5,913,208,44,54,81.5,15,22,68.2,4,7,57.1,3,1.3,0.6,+1.7,10,4,1,0,5,Matches,92d90c8f
758,Désiré Doué,fr FRA,MFFW,Rennes,Ligue 1,18,2005,18.1,576,779,73.9,9991,3047,268,333,80.5,226,291,77.7,63,106,59.4,4,3.7,3.7,+0.3,31,64,45,8,121,Matches,9e7483ff
759,Guela Doué,ci CIV,DF,Rennes,Ligue 1,20,2002,13.7,502,669,75.0,9050,2831,202,240,84.2,229,297,77.1,55,100,55.0,2,1.1,1.4,+0.9,17,47,13,6,53,Matches,b4ef3fb5
760,Alfie Doughty,eng ENG,DF,Luton Town,Premier League,23,1999,32.5,1121,1686,66.5,20956,8325,496,571,86.9,431,571,75.5,166,426,39.0,8,6.3,5.4,+1.7,70,71,43,24,106,Matches,bf33b257
761,Douglas,br BRA,MF,Nantes,Ligue 1,26,1997,19.7,904,1040,86.9,15549,4365,396,439,90.2,390,431,90.5,82,118,69.5,0,1.1,1.6,-1.1,17,85,11,1,105,Matches,301c287b
762,Ismaël Doukouré,fr FRA,MFDF,Strasbourg,Ligue 1,20,2003,18.4,660,771,85.6,12844,3733,237,276,85.9,341,367,92.9,75,108,69.4,0,0.2,0.4,-0.2,9,62,5,0,80,Matches,0512a60a
763,Kamory Doumbia,ml MLI,MF,Brest,Ligue 1,20,2003,9.8,420,487,86.2,6341,1497,213,234,91.0,161,184,87.5,23,34,67.6,5,0.9,0.7,+4.1,12,42,6,0,48,Matches,9226aa22
764,Anastasios Douvikas,gr GRE,FW,Celta Vigo,La Liga,23,1999,10.1,105,166,63.3,1387,216,63,91,69.2,29,45,64.4,4,7,57.1,1,1.3,0.6,-0.3,8,7,6,1,13,Matches,853ca71c
765,Artem Dovbyk,ua UKR,FW,Girona,La Liga,26,1997,28.7,277,392,70.7,3272,471,186,235,79.1,62,89,69.7,5,6,83.3,8,6.2,3.7,+1.8,27,9,10,0,26,Matches,5b847bb0
766,Nikola Dovedan,at AUT,MFFW,FC Heidenheim,Bundesliga,29,1994,7.3,125,204,61.3,2162,589,60,84,71.4,50,69,72.5,10,27,37.0,1,0.6,0.8,+0.4,8,12,3,0,22,Matches,57d9f511
767,Damion Downs,us USA,FWMF,FC Cologne,Bundesliga,19,2004,2.0,24,36,66.7,316,48,14,18,77.8,3,5,60.0,3,4,75.0,0,0.0,0.1,0.0,0,0,1,1,0,Matches,640134d6
768,Tommy Doyle,eng ENG,MF,Wolves,Premier League,21,2001,13.6,801,955,83.9,15164,4208,309,331,93.4,361,399,90.5,106,178,59.6,0,0.4,0.9,-0.4,8,86,7,2,81,Matches,5526deb1
769,Radu Drăgușin,ro ROU,DF,Tottenham,Premier League,21,2002,4.8,326,370,88.1,5633,1782,130,148,87.8,185,198,93.4,8,16,50.0,0,0.0,0.0,0.0,0,10,0,0,8,Matches,620922ed
770,Radu Drăgușin,ro ROU,DF,Genoa,Serie A,21,2002,19.0,592,721,82.1,10460,3372,233,270,86.3,308,343,89.8,41,83,49.4,1,0.8,0.9,+0.2,7,22,2,0,29,Matches,620922ed
771,Dion Drena Beljo,hr CRO,FWMF,Augsburg,Bundesliga,21,2002,6.5,115,160,71.9,1717,335,55,77,71.4,47,59,79.7,4,6,66.7,0,0.5,0.8,-0.5,8,5,8,1,20,Matches,9a2e3a23
